,locName,catName,rating,noOfReviews,distance,latitude,longitude,latlon
261,Nakodar Grill,indpak,4.5,22,883.9737849356159,55.863128,-4.210282,"55.863128,-4.210282"
262,Tapa Bakehouse,bakeries,4.0,24,733.3942973324434,55.863128,-4.210282,"55.863128,-4.210282"
263,Alexandra Park,parks,4.5,12,497.37959265231984,55.863128,-4.210282,"55.863128,-4.210282"
264,Cafe Zecchino,cafes,4.5,5,269.0145099298243,55.863128,-4.210282,"55.863128,-4.210282"
265,Redmond's,pubs,4.0,13,994.8366061287275,55.863128,-4.210282,"55.863128,-4.210282"
266,Stan's Studio,cafes,5.0,3,59.93607477804492,55.863128,-4.210282,"55.863128,-4.210282"
267,All In One,hotdogs,4.0,5,179.41925832666664,55.863128,-4.210282,"55.863128,-4.210282"
268,Poa San Restaurant,chinese,4.0,7,398.3187997446275,55.863128,-4.210282,"55.863128,-4.210282"
269,The Duchess of Duke Street,bars,4.0,7,732.7749957615242,55.863128,-4.210282,"55.863128,-4.210282"
270,Bennys Fish & Chicken Bar,fishnchips,3.5,8,143.59967370314928,55.863128,-4.210282,"55.863128,-4.210282"
271,Neptune Fish & Chips Dennistoun,fishnchips,4.0,6,731.8825638937687,55.863128,-4.210282,"55.863128,-4.210282"
272,Amore D'Italia,italian,4.5,3,453.98345226000083,55.863128,-4.210282,"55.863128,-4.210282"
273,Grants The Bakers,bakeries,5.0,3,1040.194568945388,55.863128,-4.210282,"55.863128,-4.210282"
274,Black Vanilla,desserts,3.5,5,660.501379484172,55.863128,-4.210282,"55.863128,-4.210282"
275,Caffe Euro,cafes,4.0,6,663.9901144491828,55.863128,-4.210282,"55.863128,-4.210282"
276,Claudios Fast Food,fishnchips,3.5,5,675.1918892509528,55.863128,-4.210282,"55.863128,-4.210282"
277,Dennistoun Bar-B-Que,bbq,4.0,33,149.66174985034064,55.858222,-4.213473,"55.858222,-4.213473"
278,Celino's,delis,4.5,35,541.5357482243875,55.858222,-4.213473,"55.858222,-4.213473"
279,Tibo,british,4.0,35,457.88576996841795,55.858222,-4.213473,"55.858222,-4.213473"
280,Coia's Cafe,cafes,4.0,38,372.7206758190531,55.858222,-4.213473,"55.858222,-4.213473"
281,Nakodar Grill,indpak,4.5,22,535.5951416521914,55.858222,-4.213473,"55.858222,-4.213473"
282,Tapa Bakehouse,bakeries,4.0,24,373.75857989710084,55.858222,-4.213473,"55.858222,-4.213473"
283,Redmond's,pubs,4.0,13,624.2602556446278,55.858222,-4.213473,"55.858222,-4.213473"
284,The Duchess of Duke Street,bars,4.0,7,293.9265920559157,55.858222,-4.213473,"55.858222,-4.213473"
285,Alexandra Park,parks,4.5,12,1036.3395767928118,55.858222,-4.213473,"55.858222,-4.213473"
286,Cafe Zecchino,cafes,4.5,5,696.0001630104687,55.858222,-4.213473,"55.858222,-4.213473"
287,Neptune Fish & Chips Dennistoun,fishnchips,4.0,6,344.27858829337566,55.858222,-4.213473,"55.858222,-4.213473"
288,All In One,hotdogs,4.0,5,521.5523104077336,55.858222,-4.213473,"55.858222,-4.213473"
289,Stan's Studio,cafes,5.0,3,534.1979197318809,55.858222,-4.213473,"55.858222,-4.213473"
290,Black Vanilla,desserts,3.5,5,224.38324816323282,55.858222,-4.213473,"55.858222,-4.213473"
291,Grants The Bakers,bakeries,5.0,3,668.5017598746082,55.858222,-4.213473,"55.858222,-4.213473"
292,Caffe Euro,cafes,4.0,6,231.24697494740073,55.858222,-4.213473,"55.858222,-4.213473"
293,Poa San Restaurant,chinese,4.0,7,760.7312651985441,55.858222,-4.213473,"55.858222,-4.213473"
294,Claudios Fast Food,fishnchips,3.5,5,212.5586142822877,55.858222,-4.213473,"55.858222,-4.213473"
295,Bennys Fish & Chicken Bar,fishnchips,3.5,8,623.4295424327188,55.858222,-4.213473,"55.858222,-4.213473"
296,Amore D'Italia,italian,4.5,3,638.1921272583345,55.858222,-4.213473,"55.858222,-4.213473"
297,Two Fat Ladies at The Buttery,seafood,4.5,48,747.9925042591319,55.854391,-4.274764,"55.854391,-4.274764"
298,King Tut's Wah Wah Hut,pubs,4.5,66,1100.005830714462,55.854391,-4.274764,"55.854391,-4.274764"
299,Pickled Ginger,sushi,4.5,43,990.3429297778757,55.854391,-4.274764,"55.854391,-4.274764"
300,India Quay,indpak,4.0,34,571.7220680630161,55.854391,-4.274764,"55.854391,-4.274764"
301,Nando's,hotdogs,4.0,30,134.6925527778769,55.854391,-4.274764,"55.854391,-4.274764"
302,La Fiorentina,italian,4.5,19,307.2105921644873,55.854391,-4.274764,"55.854391,-4.274764"
303,The Fish People Cafe,cafes,4.5,14,475.477705062925,55.854391,-4.274764,"55.854391,-4.274764"
304,Primal Roast,cafes,4.5,22,1085.691205634716,55.854391,-4.274764,"55.854391,-4.274764"
305,Gamba,seafood,4.5,38,1261.8257585267231,55.854391,-4.274764,"55.854391,-4.274764"
306,The Shandon Belles,british,4.5,13,764.1149470027394,55.854391,-4.274764,"55.854391,-4.274764"
307,The Grill On the Corner,steak,3.5,66,1184.3017062772906,55.854391,-4.274764,"55.854391,-4.274764"
308,Laurieston Bar,pubs,4.5,18,997.0573726242918,55.854391,-4.274764,"55.854391,-4.274764"
309,Scotland Street School Museums,museums,4.5,11,489.7418126054225,55.854391,-4.274764,"55.854391,-4.274764"
310,Clyde Arc Bridge,landmarks,4.0,16,594.3247710969807,55.854391,-4.274764,"55.854391,-4.274764"
311,Big Licks West End,icecream,4.0,18,939.6212419365429,55.854391,-4.274764,"55.854391,-4.274764"
312,Piccolo Mondo,italian,4.0,20,931.0233206997398,55.854391,-4.274764,"55.854391,-4.274764"
313,Babylon Cafe,mideastern,4.5,10,985.3826668186268,55.854391,-4.274764,"55.854391,-4.274764"
314,Accento Cafe,cafes,4.5,10,1034.0386059380462,55.854391,-4.274764,"55.854391,-4.274764"
315,Viva Brazil,brazilian,3.5,51,1099.123150027096,55.854391,-4.274764,"55.854391,-4.274764"
316,La Lanterna,italian,4.0,21,1109.3386323229422,55.854391,-4.274764,"55.854391,-4.274764"
317,The Butterfly and the Pig,scottish,4.5,257,132.1376049981244,55.865291,-4.261756,"55.865291,-4.261756"
318,The Pot Still,pubs,4.5,127,365.30490154731376,55.865291,-4.261756,"55.865291,-4.261756"
319,Where The Monkey Sleeps,coffee,4.5,68,156.38336330378698,55.865291,-4.261756,"55.865291,-4.261756"
320,Bread Meats Bread,burgers,4.0,176,533.8773582060459,55.865291,-4.261756,"55.865291,-4.261756"
321,Bloc+,pubs,4.0,92,208.73711472438626,55.865291,-4.261756,"55.865291,-4.261756"
322,Paesano Pizza,pizza,4.5,150,936.7853029854327,55.865291,-4.261756,"55.865291,-4.261756"
323,Singl-end Garnethill,cafes,4.5,64,442.95686982429675,55.865291,-4.261756,"55.865291,-4.261756"
324,Stereo,bars,4.5,99,520.9462396352826,55.865291,-4.261756,"55.865291,-4.261756"
325,Riverhill Coffee Bar,coffee,4.5,84,648.7426896709851,55.865291,-4.261756,"55.865291,-4.261756"
326,The Tiki Bar & Kitsch Inn,thai,4.0,64,167.3721199945351,55.865291,-4.261756,"55.865291,-4.261756"
327,King Tut's Wah Wah Hut,pubs,4.5,66,358.7705365156863,55.865291,-4.261756,"55.865291,-4.261756"
328,Sichuan House,chinese,4.5,35,212.49004431290294,55.865291,-4.261756,"55.865291,-4.261756"
329,Saramago at the CCA,cafes,4.5,42,225.61820474652095,55.865291,-4.261756,"55.865291,-4.261756"
330,Opium,dimsum,4.5,32,321.5291367082046,55.865291,-4.261756,"55.865291,-4.261756"
331,The Tea Rooms,tea,4.0,37,124.56822831383661,55.865291,-4.261756,"55.865291,-4.261756"
332,Meat Bar,bars,4.0,58,217.55771490062392,55.865291,-4.261756,"55.865291,-4.261756"
333,Alston Bar & Beef,steak,4.5,51,606.5312647954697,55.865291,-4.261756,"55.865291,-4.261756"
334,Rishi's Indian Aroma,indpak,4.5,40,345.33499356663845,55.865291,-4.261756,"55.865291,-4.261756"
335,Banana Leaf,malaysian,4.5,31,165.88681004868297,55.865291,-4.261756,"55.865291,-4.261756"
336,Gamba,seafood,4.5,38,296.80002977133114,55.865291,-4.261756,"55.865291,-4.261756"
337,Sapori d'Italia,italian,5.0,16,21.637800337293495,55.827282,-4.259255,"55.827282,-4.259255"
338,Hooked,fishnchips,4.5,18,19.16373356582516,55.827282,-4.259255,"55.827282,-4.259255"
339,Battlefield Rest,italian,4.5,27,436.28167436053116,55.827282,-4.259255,"55.827282,-4.259255"
340,Queens Park,parks,4.5,29,675.4038490453817,55.827282,-4.259255,"55.827282,-4.259255"
341,Clockwork Beer Co,pubs,3.5,41,464.40108001536964,55.827282,-4.259255,"55.827282,-4.259255"
342,Tapa Coffeehouse,coffee,4.5,26,1204.627078825425,55.827282,-4.259255,"55.827282,-4.259255"
343,Tinto Tapas Bar,tapas,3.5,26,408.55071458063003,55.827282,-4.259255,"55.827282,-4.259255"
344,Milk Cafe,cafes,5.0,10,1034.683101283046,55.827282,-4.259255,"55.827282,-4.259255"
345,Shezan Tandoori,indpak,4.5,8,154.20077819574158,55.827282,-4.259255,"55.827282,-4.259255"
346,New Pearl India,indpak,5.0,4,19.857162340993792,55.827282,-4.259255,"55.827282,-4.259255"
347,Queens Cafe,cafes,4.0,14,871.4695388957103,55.827282,-4.259255,"55.827282,-4.259255"
348,Gusto & Relish,delis,4.0,17,1199.6524556621498,55.827282,-4.259255,"55.827282,-4.259255"
349,Light Bite,coffee,5.0,4,482.85547713585265,55.827282,-4.259255,"55.827282,-4.259255"
350,Allison Arms,pubs,4.0,16,1236.0956706323177,55.827282,-4.259255,"55.827282,-4.259255"
351,Mulberry Street,pubs,4.0,18,1226.1059747637821,55.827282,-4.259255,"55.827282,-4.259255"
352,Stefano's Pizzeria,pizza,4.0,6,194.60086377572944,55.827282,-4.259255,"55.827282,-4.259255"
353,Frosoulla's,greek,3.5,11,479.9659130564824,55.827282,-4.259255,"55.827282,-4.259255"
354,Queens Park Flag Pole,parks,4.5,7,798.4875042325534,55.827282,-4.259255,"55.827282,-4.259255"
355,Wee China,malaysian,4.0,5,229.1936670703516,55.827282,-4.259255,"55.827282,-4.259255"
356,Da Vinci Takeaway,hotdogs,4.0,7,509.7094564236571,55.827282,-4.259255,"55.827282,-4.259255"
357,Yelp Event: Food Photography & Styling Masterclass at Ocho,yelpevents,5.0,13,649.4783960053514,55.877822,-4.254817,"55.877822,-4.254817"
358,Black Sheep Bistro,british,5.0,13,1031.8027185996486,55.877822,-4.254817,"55.877822,-4.254817"
359,Ka Ka Lok,chinese,4.5,23,1273.7368534210852,55.877822,-4.254817,"55.877822,-4.254817"
360,SeeWoo Restaurant,chinese,3.5,9,94.44659795596196,55.877822,-4.254817,"55.877822,-4.254817"
361,Chinatown Restaurant Glasgow,chinese,3.5,15,1073.650201099361,55.877822,-4.254817,"55.877822,-4.254817"
362,Forth & Clyde Canal,localflavor,4.0,6,645.5864771734736,55.877822,-4.254817,"55.877822,-4.254817"
363,Asian Gourmet,chinese,4.0,11,1281.0110628898449,55.877822,-4.254817,"55.877822,-4.254817"
364,China Court Bakery,bakeries,5.0,2,701.4392874514207,55.877822,-4.254817,"55.877822,-4.254817"
365,Ocho,scottish,4.0,3,649.5644223707496,55.877822,-4.254817,"55.877822,-4.254817"
366,Asiama,asianfusion,4.5,6,1260.3650591686535,55.877822,-4.254817,"55.877822,-4.254817"
367,Street Food Putter Club,golf,3.5,3,532.2412871405933,55.877822,-4.254817,"55.877822,-4.254817"
368,Wahkee Bakery,bakeries,5.0,2,1073.650201099361,55.877822,-4.254817,"55.877822,-4.254817"
369,Surface+ Café,cafes,4.0,4,1197.985662104592,55.877822,-4.254817,"55.877822,-4.254817"
370,Chan's Chinese Takeaway,hotdogs,5.0,1,1078.7950533949465,55.877822,-4.254817,"55.877822,-4.254817"
371,Cube Cafe,cafes,4.0,1,810.5030064149703,55.877822,-4.254817,"55.877822,-4.254817"
372,Tower Bar,pubs,2.5,2,549.2510211662525,55.877822,-4.254817,"55.877822,-4.254817"
373,Sighthill Stone Circle,landmarks,4.0,1,1042.997295541099,55.877822,-4.254817,"55.877822,-4.254817"
374,Rawnchy,coffee,4.0,1,1071.22197227427,55.877822,-4.254817,"55.877822,-4.254817"
375,Thistle,pubs,3.0,2,1053.9082697657002,55.877822,-4.254817,"55.877822,-4.254817"
376,Up On The Hill,cafes,2.0,1,282.4544200702025,55.877822,-4.254817,"55.877822,-4.254817"
377,Stravaigin,scottish,4.5,98,1098.1599864046711,55.878787,-4.26877,"55.878787,-4.26877"
378,Cottonrake,bakeries,4.5,42,914.1194933429641,55.878787,-4.26877,"55.878787,-4.26877"
379,Lupe Pintos Deli,delis,4.5,34,755.0584849505186,55.878787,-4.26877,"55.878787,-4.26877"
380,Inn Deep,pubs,4.0,51,861.2036965667899,55.878787,-4.26877,"55.878787,-4.26877"
381,Tchai-Ovna House of Tea,vegetarian,4.0,63,1048.0368292279604,55.878787,-4.26877,"55.878787,-4.26877"
382,The Hug & Pint,bars,4.5,30,767.7129179638267,55.878787,-4.26877,"55.878787,-4.26877"
383,The Left Bank,wine_bars,4.0,65,1121.9456895518006,55.878787,-4.26877,"55.878787,-4.26877"
384,Paradise,persian,4.0,34,780.4315717272705,55.878787,-4.26877,"55.878787,-4.26877"
385,Artisan Roast,coffee,4.0,68,1101.6576811476684,55.878787,-4.26877,"55.878787,-4.26877"
386,Yelp Event: Food Photography & Styling Masterclass at Ocho,yelpevents,5.0,13,1018.7735252403652,55.878787,-4.26877,"55.878787,-4.26877"
387,Black Sheep Bistro,british,5.0,13,687.6901729873875,55.878787,-4.26877,"55.878787,-4.26877"
388,Wudon,japanese,4.0,46,971.584271629768,55.878787,-4.26877,"55.878787,-4.26877"
389,The Doublet,pubs,4.0,26,894.6415468305661,55.878787,-4.26877,"55.878787,-4.26877"
390,North Star Café & Bistro,bistros,4.5,22,978.8219859160536,55.878787,-4.26877,"55.878787,-4.26877"
391,Smile Café,breakfast_brunch,4.5,16,990.8888545690525,55.878787,-4.26877,"55.878787,-4.26877"
392,Shish Mahal,indpak,4.5,28,914.2312314922656,55.878787,-4.26877,"55.878787,-4.26877"
393,Philadelphia Fish & Chicken Bar,fishnchips,4.0,27,861.1080593755072,55.878787,-4.26877,"55.878787,-4.26877"
394,Eusebi Deli,delicatessen,4.0,30,1050.257251803758,55.878787,-4.26877,"55.878787,-4.26877"
395,Sonny & Vito's,delis,4.0,23,865.8126218471423,55.878787,-4.26877,"55.878787,-4.26877"
396,The Yarn Cake,coffee,4.5,12,952.6506422098784,55.878787,-4.26877,"55.878787,-4.26877"
397,Glasgow Botanic Gardens,parks,4.5,56,859.5797264404295,55.8849,-4.281414,"55.8849,-4.281414"
398,Papercup Coffee Company,breakfast_brunch,4.5,64,978.701042786029,55.8849,-4.281414,"55.8849,-4.281414"
399,Cail Bruich West,scottish,4.5,36,955.2256771200571,55.8849,-4.281414,"55.8849,-4.281414"
400,Oran Mor,pubs,3.5,130,965.0678793708488,55.8849,-4.281414,"55.8849,-4.281414"
401,North Star Café & Bistro,bistros,4.5,22,505.07972477297716,55.8849,-4.281414,"55.8849,-4.281414"
402,Smile Café,breakfast_brunch,4.5,16,510.7351118162492,55.8849,-4.281414,"55.8849,-4.281414"
403,Hillhead Bookclub,bars,4.0,71,1050.8529593587853,55.8849,-4.281414,"55.8849,-4.281414"
404,The Yarn Cake,coffee,4.5,12,455.34295484786503,55.8849,-4.281414,"55.8849,-4.281414"
405,River Kelvin Walkway,localflavor,5.0,12,670.941495788388,55.8849,-4.281414,"55.8849,-4.281414"
406,Bread Meats Bread,burgers,4.5,17,943.6134177467926,55.8849,-4.281414,"55.8849,-4.281414"
407,The Belle,pubs,4.0,30,976.8288264142781,55.8849,-4.281414,"55.8849,-4.281414"
408,Old Salty's,fishnchips,4.0,33,1126.4059495013414,55.8849,-4.281414,"55.8849,-4.281414"
409,The Electric Gardens at The Botanics,localflavor,4.0,21,770.2151966746302,55.8849,-4.281414,"55.8849,-4.281414"
410,Cafe Andaluz,spanish,3.5,44,1159.0581431295059,55.8849,-4.281414,"55.8849,-4.281414"
411,Zizzi,italian,4.0,29,1183.3664806511683,55.8849,-4.281414,"55.8849,-4.281414"
412,Naked Soup,soup,4.0,24,972.0899799653082,55.8849,-4.281414,"55.8849,-4.281414"
413,Nic's NYC Deli,hotdog,4.0,22,1008.1686997333231,55.8849,-4.281414,"55.8849,-4.281414"
414,Great Western Sandwich Co,breakfast_brunch,4.0,15,966.6885260880343,55.8849,-4.281414,"55.8849,-4.281414"
415,The Cup & Saucer Vintage Tea Room,coffee,5.0,9,1206.6890044751522,55.8849,-4.281414,"55.8849,-4.281414"
416,Jaconelli's,hotdogs,4.5,11,800.8159614505286,55.8849,-4.281414,"55.8849,-4.281414"
417,Black Sheep Bistro,british,5.0,13,1320.140158968888,55.881493,-4.254465,"55.881493,-4.254465"
418,SeeWoo Restaurant,chinese,3.5,9,315.1339463038772,55.881493,-4.254465,"55.881493,-4.254465"
419,China Court Bakery,bakeries,5.0,2,1071.2716943015298,55.881493,-4.254465,"55.881493,-4.254465"
420,Street Food Putter Club,golf,3.5,3,897.956228481571,55.881493,-4.254465,"55.881493,-4.254465"
421,Happy Date,chinese,2.0,1,58.797678737335325,55.881493,-4.254465,"55.881493,-4.254465"
422,Ashfield Bar,pubs,3.0,2,856.8541006511888,55.881493,-4.254465,"55.881493,-4.254465"
423,Cube Cafe,cafes,4.0,1,922.4827839397009,55.881493,-4.254465,"55.881493,-4.254465"
424,Tower Bar,pubs,2.5,2,891.026260759071,55.881493,-4.254465,"55.881493,-4.254465"
425,Spicy Bite,indpak,1.0,1,201.6935209878628,55.881493,-4.254465,"55.881493,-4.254465"
426,Star & Garter,pubs,2.0,2,925.1195844052243,55.881493,-4.254465,"55.881493,-4.254465"
427,Amber's Cafe,cafes,4.0,1,296.12120743294713,55.881493,-4.254465,"55.881493,-4.254465"
428,Up On The Hill,cafes,2.0,1,686.7144985384712,55.881493,-4.254465,"55.881493,-4.254465"
429,Thistle,pubs,3.0,2,1342.063317855113,55.881493,-4.254465,"55.881493,-4.254465"
430,Flames All In One,hotdogs,5.0,1,870.130326967687,55.881493,-4.254465,"55.881493,-4.254465"
431,Spring Park Bar,bars,4.0,1,674.8122512506246,55.881493,-4.254465,"55.881493,-4.254465"
432,Royalty Ale House,pubs,2.5,2,1304.1240530299517,55.881493,-4.254465,"55.881493,-4.254465"
433,Vito's,fishnchips,1.5,2,914.8574371609411,55.881493,-4.254465,"55.881493,-4.254465"
434,Marco's FishBar,fishnchips,1.0,1,1321.5834453666114,55.881493,-4.254465,"55.881493,-4.254465"
435,Dennistoun Bar-B-Que,bbq,4.0,33,1102.468576454795,55.852705,-4.201594,"55.852705,-4.201594"
436,The Forge Market,marketstalls,4.0,6,392.46912914220593,55.852705,-4.201594,"55.852705,-4.201594"
437,McDonald's,hotdogs,3.5,2,198.96871007554154,55.852705,-4.201594,"55.852705,-4.201594"
438,Black Vanilla,desserts,3.5,5,1161.526690750099,55.852705,-4.201594,"55.852705,-4.201594"
439,Caffe Euro,cafes,4.0,6,1167.7633927234272,55.852705,-4.201594,"55.852705,-4.201594"
440,Foodie Bistro & Cafe,cafes,5.0,1,597.4262234180914,55.852705,-4.201594,"55.852705,-4.201594"
441,Claudios Fast Food,fishnchips,3.5,5,1139.5115289283212,55.852705,-4.201594,"55.852705,-4.201594"
442,Bensons,coffee,2.5,3,178.81921516891325,55.852705,-4.201594,"55.852705,-4.201594"
443,Wans Golden Corner,hotdogs,4.0,2,543.6901104467528,55.852705,-4.201594,"55.852705,-4.201594"
444,Glasgow 2014 Athletes' Village,localflavor,5.0,1,1045.9306459434163,55.852705,-4.201594,"55.852705,-4.201594"
445,Celtic View,printmedia,3.0,2,493.37357743991384,55.852705,-4.201594,"55.852705,-4.201594"
446,Kerrydale Bar,sportsbars,2.5,3,474.0670726007535,55.852705,-4.201594,"55.852705,-4.201594"
447,BB's Coffee and Muffins,coffee,3.0,1,208.37075372129897,55.852705,-4.201594,"55.852705,-4.201594"
448,McChans,chinese,3.0,1,198.9687100746388,55.852705,-4.201594,"55.852705,-4.201594"
449,Wonderful Kitchen,hotdogs,4.0,2,758.3462077564548,55.852705,-4.201594,"55.852705,-4.201594"
450,Fork & Knife Cafe,coffee,3.0,3,1071.5762016692215,55.852705,-4.201594,"55.852705,-4.201594"
451,Crown Creighton,pubs,3.5,2,1009.1165375138271,55.852705,-4.201594,"55.852705,-4.201594"
452,KFC,hotdogs,3.0,2,137.6298671296766,55.852705,-4.201594,"55.852705,-4.201594"
453,punjab karahi,hotdogs,3.5,3,1055.513980762674,55.852705,-4.201594,"55.852705,-4.201594"
454,Rab Haws Kitchens,hotdogs,5.0,2,436.9102680931702,55.852705,-4.201594,"55.852705,-4.201594"
455,The Butterfly and the Pig,scottish,4.5,257,981.0516738663483,55.85658,-4.26887,"55.85658,-4.26887"
456,The Pot Still,pubs,4.5,127,990.1237243274032,55.85658,-4.26887,"55.85658,-4.26887"
457,Bread Meats Bread,burgers,4.0,176,957.3552487979601,55.85658,-4.26887,"55.85658,-4.26887"
458,Riverhill Coffee Bar,coffee,4.5,84,917.6661903830408,55.85658,-4.26887,"55.85658,-4.26887"
459,Two Fat Ladies at The Buttery,seafood,4.5,48,516.4105499664302,55.85658,-4.26887,"55.85658,-4.26887"
460,Stereo,bars,4.5,99,844.7803694308801,55.85658,-4.26887,"55.85658,-4.26887"
461,Where The Monkey Sleeps,coffee,4.5,68,926.5033568185779,55.85658,-4.26887,"55.85658,-4.26887"
462,King Tut's Wah Wah Hut,pubs,4.5,66,714.5553767672029,55.85658,-4.26887,"55.85658,-4.26887"
463,Bloc+,pubs,4.0,92,1010.7982990182691,55.85658,-4.26887,"55.85658,-4.26887"
464,Alston Bar & Beef,steak,4.5,51,815.7179364162263,55.85658,-4.26887,"55.85658,-4.26887"
465,Chaakoo Bombay Cafe,indpak,4.5,33,964.8585585909143,55.85658,-4.26887,"55.85658,-4.26887"
466,The Tiki Bar & Kitsch Inn,thai,4.0,64,971.7703298043921,55.85658,-4.26887,"55.85658,-4.26887"
467,Gamba,seafood,4.5,38,838.7510054843665,55.85658,-4.26887,"55.85658,-4.26887"
468,The Hidden Lane Tearoom,tea,4.5,62,1252.8427557581315,55.85658,-4.26887,"55.85658,-4.26887"
469,Primal Roast,cafes,4.5,22,705.8352569946617,55.85658,-4.26887,"55.85658,-4.26887"
470,Pickled Ginger,sushi,4.5,43,896.9787243636149,55.85658,-4.26887,"55.85658,-4.26887"
471,Opium,dimsum,4.5,32,996.8172144810561,55.85658,-4.26887,"55.85658,-4.26887"
472,Topolabamba,mexican,4.0,77,970.4239206031962,55.85658,-4.26887,"55.85658,-4.26887"
473,Sichuan House,chinese,4.5,35,1013.1860434503337,55.85658,-4.26887,"55.85658,-4.26887"
474,Nippon Kitchen,japanese,4.0,77,1059.48818982679,55.85658,-4.26887,"55.85658,-4.26887"
475,Paesano Pizza,pizza,4.5,150,479.2388345286296,55.85586,-4.24695,"55.85586,-4.24695"
476,The Wilson Street Pantry,cafes,4.5,86,300.66806312257944,55.85586,-4.24695,"55.85586,-4.24695"
477,Café Gandolfi,seafood,4.5,67,315.3626079537317,55.85586,-4.24695,"55.85586,-4.24695"
478,13th Note,bars,4.0,85,19.898869010915686,55.85586,-4.24695,"55.85586,-4.24695"
479,Mono,bars,4.0,86,56.12844656411425,55.85586,-4.24695,"55.85586,-4.24695"
480,The Pot Still,pubs,4.5,127,1032.7150576636318,55.85586,-4.24695,"55.85586,-4.24695"
481,Bread Meats Bread,burgers,4.0,176,864.458527774154,55.85586,-4.24695,"55.85586,-4.24695"
